ID;Fecha;Estación;Hora;Ubicación;Provincia;Com_Autónoma;Lat;Long;Inds;Viva;Muerta;nd;Heridas;M_sex;H_sex;nd_sex;Adult;Juv;New;Emb;nd;DW;Algo. Int.;Apareamiento;Embarazo;Posible Emb;Parto;Agreg;Descanso;Estrés;Alimen;Otros;Fuente_tipo;Fuente;Rep;Link;Observaciones;
P_violacea_356;19/07/2024;Verano;nd;Puntas de Calnegre;Región de Murcia;Región de Murcia;37,5055206;-1,4068993;1;1;0;0;No;1;0;0;1;0;0;0;0;nd;1;0;0;0;0;0;1;0;0;0;Database;Obsdelmar;;https://www.observadoresdelmar.es/Observations/1801212;Descansando sobre Posidonia oceanica;
P_violacea_388;19/07/2024;Verano;nd;Cabo de Palos;Región de Murcia;Región de Murcia;37,6290967;-0,7007407;1;1;0;0;nd;0;1;0;1;0;0;0;0;nd;1;0;0;1;0;0;0;0;0;0;Redes Sociales;Instagram;;https://www.instagram.com/reel/C9nMWGbM2Gb/?igsh=dnl1a3RzaHBocDhl;Tiene la región dorsal como abultada. Coords imp;
P_violacea_146;20/07/2024;Verano;nd;Calarreona;Región de Murcia;Región de Murcia;37,3685904;-1,5965815;1;1;0;0;nd;0;0;1;1;0;0;0;0;nd;0;0;0;0;0;0;0;0;0;0;Database;Obsdelmar;;https://www.observadoresdelmar.es/Observations/1801214;;
P_violacea_349;20/07/2024;Verano;nd;Torre de la Horadada (Playa de los Jesuitas);Región de Murcia;Región de Murcia;37,8704810;-0,7555541;1;1;0;0;nd;0;0;1;0;0;0;0;1;nd;0;0;0;0;0;0;0;0;0;0;Redes Sociales;Instagram;;https://www.instagram.com/reel/C9qADhHtmvt/?igsh=dzhzNWx6ZDBmdGJk;Muy cerca de la orilla;
P_violacea_006;21/07/2024;Verano;11:55;Garrucha;Almería;Andalucía;37,1725420;-1,8215860;1;1;0;0;Si;0;1;0;1;0;0;0;0;nd;0;0;0;0;0;0;0;0;0;0;Database;GBIF;;https://www.inaturalist.org/observations/230749822;It was swimming among the people unbothered and was beaching itself into the shore constantly. Any idea of what could be wrong with it??? It had a wound on the fin, seemed to be stressed or just unwell;
P_violacea_277;21/07/2024;Verano;nd;Playa del Moncayo;Alicante;Comunidad Valenciana;38,0694359;-0,6478830;1;1;0;0;No;0;1;0;1;0;0;0;0;nd;1;0;0;1;0;0;0;0;0;0;Redes Sociales;Instagram;;https://www.instagram.com/reel/C9sKXiQNvzi/?igsh=Zm82bzRhOHMxdXlo;Tiene la región dorsal como abultada;
P_violacea_420;21/07/2024;Verano;nd;Playa de la Granadella;Alicante;Comunidad Valenciana;;;1;1;0;0;No;0;1;0;1;0;0;0;0;nd;1;0;0;1;0;0;0;0;0;0;Redes Sociales;TikTok;;https://www.tiktok.com/@_aventura_t/video/7394166917482745121;Tiene la parte dorsal como hinchada ligeramente;
P_violacea_373;22/07/2024;Verano;nd;Mallorca;Islas Baleares;Islas Baleares;;;1;1;0;0;No;0;1;0;1;0;0;0;0;nd;1;0;0;1;0;0;0;0;0;0;Redes Sociales;Instagram;;https://www.instagram.com/p/C9vJ1YTu7fA/?img_index=1&igsh=Z2NiNHg0enJuaXhj;Tiene la región dorsal como abultada. Coords imp;
P_violacea_417;22/07/2024;Verano;nd;Percheles;Región de Murcia;Región de Murcia;37,5283156;-1,3808507;1;1;0;0;Si;0;1;0;1;0;0;0;0;nd;0;0;0;0;0;0;0;0;0;0;Redes Sociales;TikTok;;https://www.tiktok.com/@familycheckk0/video/7394463545544445217?is_from_webapp=1&sender_device=pc&web_id=7534612176516384278;;
P_violacea_008;23/07/2024;Verano;11:41;Morro Castell;Alicante;Comunidad Valenciana;38,7242310;0,1989920;1;1;0;0;nd;0;0;1;0;0;0;0;1;nd;0;0;0;0;0;0;0;0;0;0;Database;GBIF;;https://www.inaturalist.org/observations/231243061;;
P_violacea_357;23/07/2024;Verano;nd;;Alicante;Comunidad Valenciana;38,7207007;0,4088955;1;1;0;0;nd;0;0;1;1;0;0;0;0;nd;0;0;0;0;0;0;0;0;0;0;Database;Obsdelmar;;https://www.observadoresdelmar.es/Observations/1801163;;
P_violacea_258;25/07/2024;Verano;nd;Playa del Castellar;Región de Murcia;Región de Murcia;37,5600170;-1,2912917;1;1;0;0;Si;0;1;0;1;0;0;0;0;nd;0;0;0;0;0;0;0;0;0;0;Redes Sociales;TikTok;;https://www.tiktok.com/@marinagvilla8/video/7395543107292450081;Muy cerca de la orilla;
P_violacea_395;25/07/2024;Verano;8:15;Oropesa;Castellón;Comunidad Valenciana;40,0934206;0,1480489;1;1;0;0;Si;0;0;1;1;0;0;0;0;nd;0;0;0;0;0;0;0;0;0;0;Database;iNaturalist;;https://www.inaturalist.org/observations/231563996;;
P_violacea_250;26/07/2024;Verano;nd;Puntas de Calnegre;Región de Murcia;Región de Murcia;37,5058980;-1,3985023;1;1;0;0;No;0;1;0;1;0;0;0;0;nd;1;0;0;1;0;0;0;0;0;0;Redes Sociales;Instagram;;https://www.instagram.com/p/C95iVkhMg8I/?img_index=1;"Parece tener la región dorsal ""hinchada""";
P_violacea_358;26/07/2024;Verano;nd;Cartagena;Región de Murcia;Región de Murcia;37,5565775;-0,9671026;1;1;0;0;No;1;0;0;1;0;0;0;0;nd;0;0;0;0;0;0;0;0;0;0;Database;Obsdelmar;;https://www.observadoresdelmar.es/Observations/1801215;;
P_violacea_396;28/07/2024;Verano;15:44;Sa Calobra;Islas Baleares;Islas Baleares;39,8533997;2,8044320;1;1;0;0;Si;0;1;0;1;0;0;0;0;nd;0;0;0;0;0;0;0;0;0;0;Database;iNaturalist;;https://www.inaturalist.org/observations/232257797;;
P_violacea_192;29/07/2024;Verano;nd;Málaga;Málaga;Andalucía;36,6120889;-4,3371199;1;1;0;0;nd;0;0;1;0;0;0;0;1;nd;0;0;0;0;0;0;0;0;0;0;Redes Sociales;YouTube;;https://www.youtube.com/shorts/ktao-8uGrwg;Coords aproximadas;
P_violacea_414;30/07/2024;Verano;nd;;Región de Murcia;Región de Murcia;;;1;1;0;0;Si;0;1;0;1;0;0;0;0;nd;0;0;0;0;0;0;0;0;0;0;Redes Sociales;TikTok;;https://www.tiktok.com/@merii.mt/video/7397336476666580257;No tiene coords;
P_violacea_371;31/07/2024;Verano;nd;Playa del Fórum;Barcelona;Cataluña;41,4165558;2,2318697;1;1;0;0;Si;0;1;0;1;0;0;0;0;nd;0;0;0;0;0;0;0;0;0;0;Redes Sociales;Instagram;;https://www.instagram.com/reel/C-Fji0Ztgxd/?igsh=MXd4eHllcDljenJldg%3D%3D;;
P_violacea_147;01/08/2024;Verano;nd;Cope;Región de Murcia;Región de Murcia;37,4284751;-1,4368552;1;1;0;0;No;0;1;0;1;0;0;0;0;nd;0;0;0;0;0;0;0;0;0;0;Database;Obsdelmar;;https://www.observadoresdelmar.es/Observations/1800428;;
P_violacea_177;01/08/2024;Verano;nd;Playa de Levante, Benidorm;Alicante;Comunidad Valenciana;38,5346964;-0,1177457;1;1;0;0;nd;0;0;1;0;0;0;0;1;nd;0;0;0;0;0;0;0;0;0;0;Redes Sociales;TikTok;;https://www.tiktok.com/@belen95s/video/7398138608718236960;;
P_violacea_179;01/08/2024;Verano;nd;Playa del Fórum;Barcelona;Cataluña;41,4165558;2,2318697;1;1;0;0;Si;0;1;0;1;0;0;0;0;nd;0;0;0;0;0;0;0;0;0;0;Redes Sociales;TikTok;;https://www.tiktok.com/@el_periodico/video/7398195533908643104;;
P_violacea_285;01/08/2024;Verano;8:00;Platja del Cristall;Barcelona;Cataluña;41,4546605;2,2606209;1;1;0;0;No;0;1;0;1;0;0;0;0;nd;0;0;0;0;0;0;0;0;0;0;Redes Sociales;Facebook;;https://www.facebook.com/reel/3737017649887325;;
P_violacea_197;02/08/2024;Verano;nd;La Manga;Región de Murcia;Región de Murcia;37,6569592;-0,7249889;1;1;0;0;No;0;0;1;0;0;0;0;1;nd;0;0;0;0;0;0;0;0;0;0;Redes Sociales;Twitter;;https://x.com/NuestroMarMenor/status/1819303391794712769;;
P_violacea_452;02/08/2024;Verano;nd;Agua Amarga;Almería;Andalucía;36,9367807;-1,9337461;1;1;0;0;Si;0;1;0;1;0;0;0;0;nd;0;0;0;0;0;0;0;0;0;0;Redes Sociales;Instagram;;https://www.instagram.com/p/C-KTVtuAGfT/?igsh=ODBkNTM4aTRybjZt;;
P_violacea_141;04/08/2024;Verano;nd;Motril;Granada;Andalucía;36,6927300;-3,5531748;1;1;0;0;No;0;0;1;0;0;0;0;1;nd;0;0;0;0;0;0;0;0;0;0;Database;Obsdelmar;;https://www.observadoresdelmar.es/Observations/1801184;Coords aproximadas;
P_violacea_159;06/08/2024;Verano;nd;Menorca;Islas Baleares;Islas Baleares;39,7568394;3,9750788;1;1;0;0;nd;0;0;1;0;0;0;0;1;nd;0;0;0;0;0;0;0;0;0;0;Database;Obsdelmar;;https://www.observadoresdelmar.es/Observations/1801182;;
P_violacea_002;07/08/2024;Verano;11:07;Marina Alta;Alicante;Comunidad Valenciana;38,6644434;0,1645455;1;1;0;0;Si;0;1;0;1;0;0;0;0;nd;0;0;0;0;0;0;0;0;0;0;Database;GBIF;;https://www.inaturalist.org/observations/236888541;Coordenadas ocultas y por ende aproximadas;
P_violacea_365;07/08/2024;Verano;nd;Playa de la Fabriquilla;Almería;Andalucía;36,7372714;-2,2076108;1;1;0;0;nd;0;0;1;1;0;0;0;0;nd;0;0;0;0;0;0;0;0;0;0;Redes Sociales;TikTok;;https://www.tiktok.com/@__yandira__/video/7400512693435682080;Muy cerca de la orilla;
P_violacea_387;07/08/2024;Verano;nd;Cala Cerrada;Región de Murcia;Región de Murcia;37,5384401;-1,1553816;1;1;0;0;Si;0;1;0;1;0;0;0;0;nd;1;0;0;1;0;0;0;0;0;0;Redes Sociales;Instagram;;https://www.instagram.com/reel/C-V0ekZsTxi/?igsh=MW8zbmxleTdvd2Fhdw%3D%3D;"Parece tener la región dorsal ""hinchada""";
P_violacea_397;09/08/2024;Verano;12:30;Altafulla;Islas Baleares;Islas Baleares;41,1319940;1,3721013;1;1;0;0;nd;0;1;0;1;0;0;0;0;nd;1;0;0;1;0;0;0;0;0;0;Database;iNaturalist;;https://www.inaturalist.org/observations/234672527;"Tiene la región dorsal como ""hinchada""";
P_violacea_421;09/08/2024;Verano;nd;Bahía de Pollença;Islas Baleares;Islas Baleares;39,8882498;3,1085142;1;1;0;0;Si;0;1;0;1;0;0;0;0;nd;1;0;0;1;0;0;0;0;0;0;Redes Sociales;TikTok;;https://www.tiktok.com/@buzodescalzo/video/7401008389561650465?is_from_webapp=1&sender_device=pc&web_id=7534612176516384278;"Tiene la región dorsal como ""hinchada""";
P_violacea_178;10/08/2024;Verano;nd;Playa del Vivero, Mar Menor;Región de Murcia;Región de Murcia;37,6429184;-0,7233456;1;1;0;0;No;0;0;1;0;0;0;0;1;nd;0;0;0;0;0;0;0;0;0;0;Redes Sociales;TikTok;;https://www.tiktok.com/@vulcano727/video/7401402561745440032;Muy cerca de la orilla;
P_violacea_364;10/08/2024;Verano;nd;Mojacar;Almería;Andalucía;37,1299258;-1,8285593;1;1;0;0;Si;0;0;1;0;0;0;0;1;nd;0;0;0;0;0;0;0;0;0;0;Redes Sociales;TikTok;;https://www.tiktok.com/@chhristiancr97/video/7401593543061474593;Coords aproximadas;
P_violacea_435;10/08/2024;Verano;nd;Badalona;Barcelona;Cataluña;41,4480425;2,2535278;1;1;0;0;No;0;1;0;1;0;0;0;0;nd;0;0;0;0;0;0;0;0;0;0;Redes Sociales;Instagram;;https://www.instagram.com/reel/C-fsKp1sea7;Coords aproximadas;
P_violacea_145;11/08/2024;Verano;nd;Retamar;Almería;Andalucía;36,8163757;-2,3067283;1;1;0;0;No;0;0;1;1;0;0;0;0;nd;1;0;0;1;0;0;0;0;0;0;Database;Obsdelmar;;https://www.observadoresdelmar.es/Observations/1801217;"Tiene la región dorsal como ""hinchada"" lateralmente";
P_violacea_426;11/08/2024;Verano;nd;Badalona;Barcelona;Cataluña;41,4298573;2,2395989;1;1;0;0;Si;0;0;1;1;0;0;0;0;nd;0;0;0;0;0;0;0;0;0;0;Redes Sociales;TikTok;;https://www.tiktok.com/@anellides/video/7401916383505829153;Coords aproximadas;
P_violacea_004;12/08/2024;Verano;14:05;Pla de l'Avella;Barcelona;Cataluña;41,5075730;2,4147200;1;1;0;0;Si;0;1;0;0;0;0;0;1;nd;1;0;0;1;0;0;0;0;0;0;Database;GBIF;;https://www.inaturalist.org/observations/235315927;"Tiene la región dorsal como ""hinchada""";
P_violacea_003;13/08/2024;Verano;14:21;Rat-Penat;Barcelona;Cataluña;41,2593230;1,9251790;1;1;0;0;Si;0;1;0;1;0;0;0;0;nd;0;0;0;0;0;0;0;0;0;0;Database;GBIF;;https://www.inaturalist.org/observations/235534224;Nadando por el puerto;
P_violacea_182;13/08/2024;Verano;nd;Jávea;Alicante;Comunidad Valenciana;38,7978731;0,2035001;1;1;0;0;Si;0;1;0;1;0;0;0;0;nd;0;0;0;0;0;0;0;0;0;0;Redes Sociales;TikTok;;https://www.tiktok.com/@sentounderwater/video/7403432197790731552;;
P_violacea_398;15/08/2024;Verano;11:32;Motril;Granada;Andalucía;36,7220355;-3,5345674;1;0;1;0;No;0;0;1;0;0;0;1;0;nd;1;0;0;0;1;0;0;1;0;1;Database;iNaturalist;;https://www.inaturalist.org/observations/235876376;Embrión varado/hallado en la playa. En demasiado buen estado, quizás ligado a un parto inducido a estrés?;
P_violacea_186;22/08/2024;Verano;nd;La Manga;Región de Murcia;Región de Murcia;37,6624584;-0,7115533;1;1;0;0;No;0;0;1;1;0;0;0;0;nd;0;0;0;0;0;0;0;0;0;0;Redes Sociales;YouTube;;https://www.youtube.com/watch?v=hEXeJvMYOlw&ab_channel=Murciamarysierrasalvaje;;
P_violacea_160;23/08/2024;Verano;nd;Menorca;Islas Baleares;Islas Baleares;40,1279318;3,8286394;1;1;0;0;nd;0;0;1;0;0;0;0;1;nd;0;0;0;0;0;0;0;0;0;0;Database;Obsdelmar;;https://www.observadoresdelmar.es/Observations/1801204;;
P_violacea_241;27/08/2024;Verano;nd;Cabo de Gata;Almería;Andalucía;36,7423353;-2,1078587;1;1;0;0;No;0;1;0;1;0;0;0;0;nd;1;0;0;1;0;0;0;0;0;0;Redes Sociales;Instagram;;https://www.instagram.com/p/C_Knb-XNuDB/;"Parece tener la región dorsal ""hinchada""";
P_violacea_242;30/08/2024;Verano;nd;PN Cap de Creus;Girona;Cataluña;42,3073259;3,3210662;1;1;0;0;No;0;1;0;1;0;0;0;0;nd;1;0;0;1;0;0;0;0;0;0;Redes Sociales;Instagram;;https://www.instagram.com/p/C_S9mGtISuj/?img_index=4;"Parece tener la región dorsal ""hinchada""";
P_violacea_399;30/08/2024;Verano;15:47;Cap de Creus;Girona;Cataluña;42,3374294;3,2755654;1;1;0;0;No;0;1;0;1;0;0;0;0;nd;1;0;0;1;0;0;0;0;0;0;Database;iNaturalist;;https://www.inaturalist.org/observations/251012382;"Tiene la región dorsal como ""hinchada""";
P_violacea_436;31/08/2024;Verano;nd;La Herradura;Granada;Andalucía;36,7259502;-3,7423887;1;1;0;0;Si;0;1;0;1;0;0;0;0;nd;0;0;0;0;0;0;0;0;0;0;Redes Sociales;Instagram;;https://www.instagram.com/reel/C_UtX5uNdL_/#;Coords aproximadas;
P_violacea_438;03/09/2024;Otoño;nd;La Herradura;Granada;Andalucía;36,7259502;-3,7423887;1;1;0;0;No;0;1;0;1;0;0;0;0;nd;1;0;0;1;0;0;0;0;0;0;Redes Sociales;Instagram;;https://www.instagram.com/reel/C_ccWjpClqa;Tiene la parte dorsal como hinchada ligeramente;
P_violacea_195;26/09/2024;Verano;nd;Carboneras;Almería;Andalucía;36,9847908;-1,8857620;1;1;0;0;Si;0;1;0;0;0;0;0;1;nd;0;0;0;0;0;0;0;0;0;0;Redes Sociales;YouTube;;https://www.youtube.com/shorts/sVJiB5Ft1nU;Coords aproximadas;
P_violacea_412;26/09/2024;Otoño;nd;Playa de los Muertos;Almería;Andalucía;36,9533352;-1,8977037;1;1;0;0;Si;0;1;0;0;0;0;0;1;nd;0;0;0;0;0;0;0;0;0;0;Redes Sociales;TikTok;;https://www.tiktok.com/@diegodavidextremo/video/7418938703675936032;;
P_violacea_433;29/09/2024;Otoño;nd;Mallorca;Islas Baleares;Islas Baleares;;;1;1;0;0;No;1;0;0;1;0;0;0;0;nd;1;0;0;0;0;0;0;1;0;1;Redes Sociales;Instagram;;https://www.instagram.com/reel/DAguWvXu3ga;Cola cortada, pesca y retirada de parásito. Mueve claspers por estrés de manipulación. Coords imposible;
P_violacea_462;08/10/2024;Verano;12:00;Maresme;Barcelona;Cataluña;41,3365800;2,5333000;1;1;0;0;No;0;0;1;0;0;0;0;0;nd;0;0;0;0;0;0;0;0;0;0;Com. Pers.;David Jara;;David Jara;Aparecio 3 veces en un lapsus de 5 minutos;
P_violacea_181;29/10/2024;Verano;nd;La Azohía;Región de Murcia;Región de Murcia;37,5483470;-1,1833121;1;1;0;0;Si;0;1;0;1;0;0;0;0;nd;0;0;0;0;0;0;0;0;0;0;Redes Sociales;TikTok;;https://www.tiktok.com/@javiermurciarequena/video/7431294612980895008;;
P_violacea_185;05/12/2024;Invierno;nd;Murcia;Región de Murcia;Región de Murcia;37,7205058;-0,7173285;1;1;0;0;Si;0;1;0;1;0;0;0;0;nd;0;0;0;0;0;0;0;0;0;0;Redes Sociales;YouTube;;https://www.youtube.com/watch?v=jA6QWGsaRdE&ab_channel=ElCuadernoENVIVO;;
P_violacea_297;15/05/2025;Primavera;nd;Caló d'Es Burgit;Islas Baleares;Islas Baleares;39,3524225;3,1927702;1;0;1;0;nd;0;0;1;0;0;0;0;1;nd;0;0;0;0;0;0;0;0;0;0;Com. Pers.;Xisca Pujol (Fundación Palma Aquarium);;Xisca Pujol (Fundación Palma Aquarium);;
P_violacea_298;18/05/2025;Primavera;nd;Arenal de Son Saura;Islas Baleares;Islas Baleares;39,9276426;3,8921525;1;1;0;0;nd;0;0;1;0;0;0;0;1;nd;0;0;0;0;0;0;0;0;0;0;Com. Pers.;Xisca Pujol (Fundación Palma Aquarium);;Xisca Pujol (Fundación Palma Aquarium);;
P_violacea_299;23/05/2025;Primavera;nd;Puerto de Ibiza;Islas Baleares;Islas Baleares;38,9120400;1,4411228;1;1;0;0;nd;0;0;1;0;0;0;0;1;nd;0;0;0;0;0;0;0;0;0;0;Com. Pers.;Xisca Pujol (Fundación Palma Aquarium);;Xisca Pujol (Fundación Palma Aquarium);;
P_violacea_300;24/05/2025;Primavera;nd;Playa Es Tancat-Algaraiens;Islas Baleares;Islas Baleares;40,0463884;3,9222051;1;1;0;0;nd;0;0;1;0;0;0;0;1;nd;0;0;0;0;0;0;0;0;0;0;Com. Pers.;Xisca Pujol (Fundación Palma Aquarium);;Xisca Pujol (Fundación Palma Aquarium);;
P_violacea_301;24/05/2025;Primavera;nd;Playa Aigües Blanques;Islas Baleares;Islas Baleares;39,0597904;1,5893145;1;1;0;0;nd;0;0;1;0;0;0;0;1;nd;0;0;0;0;0;0;0;0;0;0;Com. Pers.;Xisca Pujol (Fundación Palma Aquarium);;Xisca Pujol (Fundación Palma Aquarium);;
P_violacea_175;25/05/2025;Primavera;nd;Playa de Gavà;Barcelona;Cataluña;41,2685625;2,0372890;1;1;0;0;Si;0;0;1;0;0;0;0;1;nd;0;0;0;0;0;0;0;0;0;0;Redes Sociales;TikTok;;https://www.tiktok.com/@gava.info/video/7508451490256719126?q=raya%20pelagica&t=1749295137493;;
P_violacea_302;25/05/2025;Primavera;nd;Playa Es Pouet;Islas Baleares;Islas Baleares;38,9702082;1,3034422;1;1;0;0;nd;0;0;1;0;0;0;0;1;nd;0;0;0;0;0;0;0;0;0;0;Com. Pers.;Xisca Pujol (Fundación Palma Aquarium);;Xisca Pujol (Fundación Palma Aquarium);;
P_violacea_389;25/05/2025;Primavera;nd;Platja de Sant Pol;Girona;Cataluña;41,7899386;3,0486584;1;1;0;0;No;1;0;0;1;0;0;0;0;nd;0;0;0;0;0;0;0;0;0;0;Redes Sociales;Facebook;;https://www.facebook.com/groups/gironaensemociona/posts/9847967658633870/;Muy cerca de la orilla;
P_violacea_283;26/05/2025;Primavera;nd;Platja del Cristall;Barcelona;Cataluña;41,4546605;2,2606209;1;1;0;0;nd;0;0;1;0;0;0;0;1;nd;0;0;0;0;0;0;0;0;0;0;Redes Sociales;Facebook;;https://www.facebook.com/watch/?v=733748512416764;;
P_violacea_303;26/05/2025;Primavera;nd;S'Arenal;Islas Baleares;Islas Baleares;39,5030353;2,7498883;1;1;0;0;nd;0;0;1;0;0;0;0;1;nd;0;0;0;0;0;0;0;0;0;0;Com. Pers.;Xisca Pujol (Fundación Palma Aquarium);;Xisca Pujol (Fundación Palma Aquarium);;
P_violacea_360;26/05/2025;Primavera;nd;Ibiza;Islas Baleares;Islas Baleares;38,9596455;1,5310167;1;1;0;0;No;0;0;1;1;0;0;0;0;nd;0;0;0;0;0;0;0;0;0;0;Database;Obsdelmar;;https://www.observadoresdelmar.es/Observations/1801363;;
P_violacea_276;27/05/2025;Primavera;nd;Castelldefels;Barcelona;Cataluña;41,2634517;1,9892385;1;1;0;0;No;0;1;0;1;0;0;0;0;nd;0;0;0;0;0;0;0;0;0;0;Redes Sociales;Instagram;;https://www.instagram.com/reel/DKKEo9dNkpp/?igsh=MTAzb3h3aGZtMmJkdQ==;Natación lenta cerca de costa;
P_violacea_304;27/05/2025;Primavera;nd;Playa de Sa Marjal;Islas Baleares;Islas Baleares;39,6356370;3,4040940;1;1;0;0;nd;0;0;1;0;0;0;0;1;nd;0;0;0;0;0;0;0;0;0;0;Com. Pers.;Xisca Pujol (Fundación Palma Aquarium);;Xisca Pujol (Fundación Palma Aquarium);;
P_violacea_375;27/05/2025;Primavera;nd;Coma-ruga;Barcelona;Cataluña;41,1724134;1,5097766;1;1;0;0;No;0;0;1;0;0;0;0;1;nd;0;0;0;0;0;0;0;0;0;0;Redes Sociales;Instagram;;https://www.instagram.com/reel/DLaWxXAtXSa/;Suelta en mar por equipo de rescate. No parece adulta;
P_violacea_284;28/05/2025;Primavera;11:00;Platja Gran de Cadaqués;Girona;Cataluña;42,2874803;3,2789994;1;1;0;0;nd;0;1;0;1;0;0;0;0;nd;1;0;0;0;0;0;0;1;0;0;Redes Sociales;Facebook;;https://www.facebook.com/radiocapdecreus/videos/1340663523691120/?__tn__=%2CO;Comportamiento errático sacando cabeza del agua muy cerca de la orilla, posible estrés creo;
P_violacea_305;28/05/2025;Primavera;nd;Puerto de Sóller;Islas Baleares;Islas Baleares;39,7936105;2,6955521;1;1;0;0;nd;0;0;1;0;0;0;0;1;nd;0;0;0;0;0;0;0;0;0;0;Com. Pers.;Xisca Pujol (Fundación Palma Aquarium);;Xisca Pujol (Fundación Palma Aquarium);;
P_violacea_306;28/05/2025;Primavera;nd;Entre Son Xoriguer y Cap d'Artrutx;Islas Baleares;Islas Baleares;39,9235714;3,8332656;1;0;1;0;nd;0;0;1;0;0;0;0;1;nd;0;0;0;0;0;0;0;0;0;0;Com. Pers.;Xisca Pujol (Fundación Palma Aquarium);;Xisca Pujol (Fundación Palma Aquarium);;
P_violacea_361;28/05/2025;Primavera;nd;Menorca;Islas Baleares;Islas Baleares;39,8903037;4,0813476;1;0;1;0;Si;1;0;0;1;0;0;0;0;nd;0;0;0;0;0;0;0;0;0;0;Database;Obsdelmar;;https://www.observadoresdelmar.es/Observations/2000251;;
P_violacea_400;28/05/2025;Primavera;13:10;Cala Sa Cebolla;Girona;Cataluña;42,2710032;3,2848671;1;1;0;0;No;0;0;1;1;0;0;0;0;nd;0;0;0;0;0;0;0;0;0;0;Database;iNaturalist;;https://www.inaturalist.org/observations/284804707;;
P_violacea_307;29/05/2025;Primavera;nd;Playa de Can Pastilla;Islas Baleares;Islas Baleares;39,5327871;2,7222861;1;1;0;0;nd;0;0;1;0;0;0;0;1;nd;0;0;0;0;0;0;0;0;0;0;Com. Pers.;Xisca Pujol (Fundación Palma Aquarium);;Xisca Pujol (Fundación Palma Aquarium);;
P_violacea_368;29/05/2025;Primavera;nd;Platja Gran;Girona;Cataluña;41,7196183;2,9344180;1;0;0;1;nd;0;0;1;0;0;0;0;1;nd;0;0;0;0;0;0;0;0;0;0;Redes Sociales;Instagram;;https://www.instagram.com/reel/DLDB5aLIVCT/?igsh=cmVtcDdsbjE1MjUz;;
P_violacea_369;29/05/2025;Primavera;nd;Portdoguer;Girona;Cataluña;42,2872005;3,2763586;1;0;0;1;nd;0;0;1;0;0;0;0;1;nd;0;0;0;0;0;0;0;0;0;0;Redes Sociales;Instagram;;https://www.instagram.com/reel/DLDB5aLIVCT/?igsh=cmVtcDdsbjE1MjUz;;
P_violacea_423;29/05/2025;Primavera;nd;Platja Sa Conca;Girona;Cataluña;42,2808135;3,2769319;1;1;0;0;Si;0;1;0;1;0;0;0;0;nd;0;0;0;0;0;0;0;0;0;0;Redes Sociales;Instagram;;https://www.instagram.com/reel/DLDB5aLIVCT/?igsh=cmVtcDdsbjE1MjUz;Muy cerca de la orilla;
P_violacea_180;30/05/2025;Primavera;nd;Playa de Peníscola;Castellón;Comunidad Valenciana;40,3633580;0,4036728;1;1;0;0;nd;0;1;0;1;0;0;0;0;nd;1;0;0;1;0;0;0;0;0;0;Redes Sociales;TikTok;;https://www.tiktok.com/@shofff.ia/video/7510261135577222422;Muy cerca de la orilla;
P_violacea_308;01/06/2025;Verano;nd;Camp de Mar;Islas Baleares;Islas Baleares;39,5370447;2,4198732;1;1;0;0;nd;0;0;1;0;0;0;0;1;nd;0;0;0;0;0;0;0;0;0;0;Com. Pers.;Xisca Pujol (Fundación Palma Aquarium);;Xisca Pujol (Fundación Palma Aquarium);;
P_violacea_309;01/06/2025;Verano;nd;Son Bou;Islas Baleares;Islas Baleares;39,8992772;4,0713764;1;1;0;0;nd;0;0;1;0;0;0;0;1;nd;0;0;0;0;0;0;0;0;0;0;Com. Pers.;Xisca Pujol (Fundación Palma Aquarium);;Xisca Pujol (Fundación Palma Aquarium);;
P_violacea_310;01/06/2025;Verano;nd;Platja de Palma;Islas Baleares;Islas Baleares;39,5271440;2,7299849;1;1;0;0;nd;0;0;1;0;0;0;0;1;nd;0;0;0;0;0;0;0;0;0;0;Com. Pers.;Xisca Pujol (Fundación Palma Aquarium);;Xisca Pujol (Fundación Palma Aquarium);;
P_violacea_312;01/06/2025;Verano;nd;Cala Vedella;Islas Baleares;Islas Baleares;38,9138767;1,2235663;1;1;0;0;nd;0;0;1;0;0;0;0;1;nd;0;0;0;0;0;0;0;0;0;0;Com. Pers.;Xisca Pujol (Fundación Palma Aquarium);;Xisca Pujol (Fundación Palma Aquarium);;
P_violacea_001;02/06/2025;Verano;nd;Cala Vedella, Sant Josep (Ibiza);Islas Baleares;Islas Baleares;38,9138767;1,2235663;1;1;0;0;No;0;0;1;0;0;0;0;1;nd;0;0;0;0;0;0;0;0;0;0;Redes Sociales;Instagram;;https://www.instagram.com/reel/DKZbKj5tjsB/?igsh=d2xnbDBsM2FpaXRw;En orilla de la playa, aguas muy someras;
P_violacea_311;02/06/2025;Verano;nd;Cala en Blanes;Islas Baleares;Islas Baleares;40,0003032;3,8129008;1;0;1;0;nd;0;0;1;0;0;0;0;1;nd;0;0;0;0;0;0;0;0;0;0;Com. Pers.;Xisca Pujol (Fundación Palma Aquarium);;Xisca Pujol (Fundación Palma Aquarium);;
P_violacea_313;02/06/2025;Verano;nd;Cala Millor;Islas Baleares;Islas Baleares;39,6016473;3,3861468;1;1;0;0;nd;0;0;1;0;0;0;0;1;nd;0;0;0;0;0;0;0;0;0;0;Com. Pers.;Xisca Pujol (Fundación Palma Aquarium);;Xisca Pujol (Fundación Palma Aquarium);;
